epoch,train_loss,test_loss,train_accuracy,test_accuracy,weight_norm,time_seconds
4580,0.027967439964413643,12.599955558776855,1.0,0.01847079023718834,78.41835021972656,132.8941147327423
4590,0.03887605294585228,11.684612274169922,1.0,0.019544674083590508,77.98374938964844,133.10418677330017
4600,0.04125725477933884,11.606771469116211,1.0,0.01975945010781288,78.92255401611328,133.3033003807068
4610,0.04107366502285004,11.644021987915039,1.0,0.018900344148278236,79.9109878540039,133.5050027370453
4620,0.039562489837408066,11.773283958435059,1.0,0.01975945010781288,80.74003601074219,133.7168037891388
4630,0.03841932862997055,11.878263473510742,1.0,0.018900344148278236,81.3585205078125,133.9312229156494
4640,0.03683674708008766,11.965887069702148,1.0,0.01847079023718834,81.8150863647461,134.12904024124146
4650,0.035370130091905594,12.097139358520508,1.0,0.01847079023718834,82.12203216552734,134.32910537719727
4660,0.03373660147190094,12.208395957946777,1.0,0.018900344148278236,82.31777954101562,134.53695964813232
4670,0.03257930651307106,12.32099437713623,1.0,0.018685568124055862,82.40911102294922,134.75118827819824
4680,0.03101944737136364,12.419991493225098,1.0,0.018256014212965965,82.4233627319336,134.97008347511292
4690,0.029812967404723167,12.508332252502441,1.0,0.018685568124055862,82.37596130371094,135.17839765548706
4700,0.028498532250523567,12.598374366760254,1.0,0.018685568124055862,82.2851333618164,135.3916175365448
4710,0.027263334020972252,12.696456909179688,1.0,0.01804123818874359,82.15257263183594,135.60111379623413
4720,0.02615296095609665,12.785335540771484,1.0,0.017826460301876068,82.00225830078125,135.8120539188385
4730,0.025027938187122345,12.8754243850708,1.0,0.01804123818874359,81.83035278320312,136.03595447540283
4740,0.024098724126815796,12.961962699890137,1.0,0.01804123818874359,81.6377182006836,136.2393560409546
4750,0.023007331416010857,13.04897403717041,1.0,0.017826460301876068,81.44031524658203,136.44463753700256
4760,0.022025184705853462,13.129413604736328,1.0,0.017826460301876068,81.23341369628906,136.66600155830383
4770,0.2699283957481384,13.845145225524902,0.943728506565094,0.01847079023718834,81.07670593261719,136.88053584098816
4780,0.03220758214592934,12.96728515625,1.0,0.019329898059368134,77.28273010253906,137.08942461013794
4790,0.03846051171422005,11.736536026000977,1.0,0.019544674083590508,76.53716278076172,137.29949307441711
4800,0.042195264250040054,11.53615951538086,1.0,0.019544674083590508,77.53499603271484,137.49900841712952
4810,0.04219447448849678,11.561107635498047,1.0,0.01975945010781288,78.73673248291016,137.7208559513092
4820,0.041027698665857315,11.657201766967773,1.0,0.01911512017250061,79.78907775878906,137.9613754749298
4830,0.0395716167986393,11.739983558654785,1.0,0.018685568124055862,80.61944580078125,138.18668293952942
4840,0.03816438093781471,11.8636474609375,1.0,0.017826460301876068,81.25020599365234,138.40717577934265
4850,0.03656492754817009,11.970142364501953,1.0,0.01847079023718834,81.71244812011719,138.64993858337402
4860,0.03504994884133339,12.072593688964844,1.0,0.01804123818874359,82.0306396484375,138.8882668018341
4870,0.03359341248869896,12.189530372619629,1.0,0.01804123818874359,82.23014831542969,139.1129093170166
4880,0.03214002400636673,12.291426658630371,1.0,0.018256014212965965,82.33695983886719,139.32774782180786
4890,0.030815675854682922,12.3818359375,1.0,0.018256014212965965,82.3681640625,139.5536389350891
4900,0.02953876182436943,12.4852876663208,1.0,0.017826460301876068,82.3403091430664,139.7762906551361
4910,0.028292326256632805,12.592555046081543,1.0,0.017826460301876068,82.26097869873047,140.00030255317688
4920,0.027183303609490395,12.682085037231445,1.0,0.018685568124055862,82.1550521850586,140.23421239852905
4930,0.026036914438009262,12.774178504943848,1.0,0.017826460301876068,82.01445007324219,140.49439811706543
4940,0.02480916865170002,12.870147705078125,1.0,0.018256014212965965,81.851806640625,140.7506513595581
4950,0.02376566268503666,12.951727867126465,1.0,0.017826460301876068,81.67278289794922,140.97801542282104
4960,0.022836217656731606,13.047025680541992,1.0,0.018256014212965965,81.49283599853516,141.20642399787903
4970,0.021858232095837593,13.123852729797363,1.0,0.01804123818874359,81.29226684570312,141.4342758655548
4980,0.020924577489495277,13.223347663879395,1.0,0.018256014212965965,81.10139465332031,141.68096733093262
4990,0.020072169601917267,13.297329902648926,1.0,0.017826460301876068,80.88980102539062,141.92171478271484
5000,0.01933993212878704,13.394614219665527,1.0,0.01804123818874359,80.69054412841797,142.14708042144775
5010,0.018406854942440987,13.47244644165039,1.0,0.017826460301876068,80.49186706542969,142.42349767684937
5020,0.22386033833026886,12.328529357910156,0.9692869782447815,0.01847079023718834,76.14848327636719,142.6954207420349
5030,0.033101800829172134,12.159127235412598,1.0,0.01739690825343132,75.75428771972656,142.92747712135315
5040,0.04137907177209854,11.58419132232666,1.0,0.01847079023718834,76.26048278808594,143.16898488998413
5050,0.04259127750992775,11.527013778686523,1.0,0.01739690825343132,77.50440216064453,143.39386200904846
5060,0.042108360677957535,11.57929515838623,1.0,0.018685568124055862,78.6861801147461,143.63450956344604
5070,0.040756553411483765,11.680007934570312,1.0,0.01804123818874359,79.67329406738281,143.88588547706604
5080,0.039177171885967255,11.78564739227295,1.0,0.01804123818874359,80.44898986816406,144.19783449172974
5090,0.03776464983820915,11.897865295410156,1.0,0.01804123818874359,81.03146362304688,144.4569389820099
5100,0.03611447662115097,11.999394416809082,1.0,0.017826460301876068,81.450927734375,144.740886926651
5110,0.03469960764050484,12.124608993530273,1.0,0.017826460301876068,81.72799682617188,144.99233269691467
5120,0.033145368099212646,12.22917652130127,1.0,0.017826460301876068,81.90193176269531,145.22925353050232
5130,0.03182447329163551,12.317258834838867,1.0,0.017826460301876068,81.983154296875,145.4718725681305
5140,0.030429145321249962,12.414548873901367,1.0,0.01804123818874359,81.99371337890625,145.69771790504456
5150,0.02919437363743782,12.522709846496582,1.0,0.016967354342341423,81.94698333740234,145.91982555389404
5160,0.027771560475230217,12.614702224731445,1.0,0.017611684277653694,81.86356353759766,146.1668622493744
5170,0.026649003848433495,12.710835456848145,1.0,0.016537800431251526,81.74444580078125,146.42078757286072
5180,0.025639284402132034,12.793631553649902,1.0,0.018256014212965965,81.59278869628906,146.63911366462708
5190,0.02447718381881714,12.879651069641113,1.0,0.017611684277653694,81.43167877197266,146.86376667022705
5200,0.023490123450756073,12.970612525939941,1.0,0.01675257831811905,81.24895477294922,147.0876762866974
5210,0.022515185177326202,13.067736625671387,1.0,0.017826460301876068,81.06197357177734,147.2924518585205
5220,0.02160981111228466,13.149078369140625,1.0,0.01804123818874359,80.859619140625,147.49920868873596
5230,0.020667098462581635,13.245268821716309,1.0,0.01739690825343132,80.65776062011719,147.71926522254944
5240,0.019843444228172302,13.306907653808594,1.0,0.017611684277653694,80.45201110839844,147.92626786231995
5250,0.018969688564538956,13.399234771728516,1.0,0.017611684277653694,80.2472915649414,148.14550113677979
5260,0.08455491811037064,13.650188446044922,0.9879724979400635,0.017611684277653694,80.01325225830078,148.35303282737732
5270,0.0329090878367424,12.910942077636719,1.0,0.019544674083590508,76.21609497070312,148.55555701255798
5280,0.037444014102220535,11.774195671081543,1.0,0.019974227994680405,75.58655548095703,148.78791570663452
5290,0.041152745485305786,11.566668510437012,1.0,0.019544674083590508,76.61347961425781,149.03132915496826
5300,0.041124530136585236,11.595039367675781,1.0,0.018685568124055862,77.83932495117188,149.24715566635132
5310,0.04001284018158913,11.673951148986816,1.0,0.018685568124055862,78.9216079711914,149.46875071525574
5320,0.038726434111595154,11.764217376708984,1.0,0.018256014212965965,79.78894805908203,149.7085371017456
5330,0.037182025611400604,11.880202293395996,1.0,0.01847079023718834,80.46157836914062,149.99484777450562
5340,0.035669852048158646,11.991089820861816,1.0,0.018900344148278236,80.95658111572266,150.2149715423584
5350,0.034361764788627625,12.097090721130371,1.0,0.01847079023718834,81.2994155883789,150.44141483306885
5360,0.032743167132139206,12.203218460083008,1.0,0.01911512017250061,81.5262680053711,150.66182041168213
5370,0.03152384236454964,12.319668769836426,1.0,0.01911512017250061,81.66374206542969,150.88775825500488
5380,0.03022955171763897,12.415350914001465,1.0,0.01911512017250061,81.71929168701172,151.12981152534485
5390,0.0288038682192564,12.516046524047852,1.0,0.019329898059368134,81.70454406738281,151.40858840942383
5400,0.02759857475757599,12.616873741149902,1.0,0.019974227994680405,81.64556121826172,151.7056884765625
5410,0.026496298611164093,12.709392547607422,1.0,0.018900344148278236,81.54341125488281,151.95073699951172
5420,0.025265976786613464,12.79625129699707,1.0,0.01911512017250061,81.41975402832031,152.2332525253296
5430,0.024286355823278427,12.87212085723877,1.0,0.020403780043125153,81.27102661132812,152.5099320411682
5440,0.023204388096928596,12.973700523376465,1.0,0.01975945010781288,81.11216735839844,152.76722073554993
5450,0.022202065214514732,13.049947738647461,1.0,0.02018900401890278,80.92986297607422,152.99438858032227
5460,0.021405968815088272,13.135819435119629,1.0,0.020618557929992676,80.75061798095703,153.23157334327698
5470,0.02036922611296177,13.228452682495117,1.0,0.01975945010781288,80.56074523925781,153.46910905838013
5480,0.01949879713356495,13.296708106994629,1.0,0.019974227994680405,80.36749267578125,153.72303915023804
5490,0.018699362874031067,13.402753829956055,1.0,0.019974227994680405,80.18177795410156,153.95416450500488
5500,0.018007492646574974,13.48993968963623,1.0,0.02018900401890278,79.99112701416016,154.20738863945007
5510,0.017189871519804,13.547207832336426,1.0,0.01975945010781288,79.79747772216797,154.43918085098267
5520,0.016470007598400116,13.619937896728516,1.0,0.019544674083590508,79.61417388916016,154.67700004577637
5530,0.06824763119220734,13.856759071350098,0.9920532703399658,0.018685568124055862,79.41494750976562,154.9157907962799
5540,0.03685436770319939,12.664329528808594,1.0,0.019329898059368134,74.6545639038086,155.15066695213318
5550,0.040815528482198715,11.647008895874023,1.0,0.019544674083590508,74.25289154052734,155.42093467712402
5560,0.04387037456035614,11.465042114257812,1.0,0.018256014212965965,75.2484359741211,155.6972005367279
5570,0.04388854280114174,11.471593856811523,1.0,0.01847079023718834,76.41280364990234,155.93935370445251
5580,0.04288948327302933,11.545025825500488,1.0,0.019329898059368134,77.45289611816406,156.2231752872467
5590,0.041308529675006866,11.645647048950195,1.0,0.020403780043125153,78.31980895996094,156.5266935825348
5600,0.0399748757481575,11.741926193237305,1.0,0.019329898059368134,78.9981460571289,156.77798461914062
5610,0.038019225001335144,11.846935272216797,1.0,0.019329898059368134,79.51216888427734,157.009352684021
5620,0.036451585590839386,11.95658016204834,1.0,0.019544674083590508,79.88444519042969,157.25400257110596
5630,0.03497755900025368,12.05580997467041,1.0,0.01911512017250061,80.13570404052734,157.47630715370178
5640,0.03353283926844597,12.161389350891113,1.0,0.019329898059368134,80.29691314697266,157.7080636024475
5650,0.07112445682287216,12.601696968078613,0.9939862489700317,0.01804123818874359,80.51973724365234,157.94710993766785
5660,0.09117995202541351,13.399477005004883,0.9918385148048401,0.017182130366563797,80.00507354736328,158.2064278125763
5670,0.02701243944466114,12.277427673339844,1.0,0.01911512017250061,78.46784210205078,158.45133233070374
5680,0.03465334698557854,11.763262748718262,1.0,0.02018900401890278,78.26434326171875,158.673321723938
5690,0.0353916771709919,11.756467819213867,1.0,0.01911512017250061,78.90084075927734,158.9181399345398
5700,0.03454701974987984,11.839140892028809,1.0,0.019544674083590508,79.53715515136719,159.16704201698303
5710,0.03343643248081207,11.959382057189941,1.0,0.01975945010781288,80.0371322631836,159.40678524971008
5720,0.03206431865692139,12.05111312866211,1.0,0.019544674083590508,80.40605926513672,159.65603470802307
5730,0.030988307669758797,12.15742301940918,1.0,0.01975945010781288,80.6532974243164,159.9347653388977
5740,0.029660549014806747,12.254545211791992,1.0,0.019974227994680405,80.80496215820312,160.1414783000946
5750,0.028262421488761902,12.355424880981445,1.0,0.01975945010781288,80.87271881103516,160.36165189743042
5760,0.02716485597193241,12.448568344116211,1.0,0.021262886002659798,80.87420654296875,160.61825585365295
5770,0.02602468803524971,12.543767929077148,1.0,0.02018900401890278,80.82456970214844,160.87183165550232
5780,0.02493123710155487,12.628880500793457,1.0,0.02083333395421505,80.74118041992188,161.08967971801758
5790,0.023915791884064674,12.729818344116211,1.0,0.02018900401890278,80.62635803222656,161.32536125183105
5800,0.022963708266615868,12.79800796508789,1.0,0.020618557929992676,80.4914321899414,161.56679439544678
5810,0.021954122930765152,12.895602226257324,1.0,0.02018900401890278,80.34231567382812,161.77399492263794
5820,0.021023888140916824,12.979715347290039,1.0,0.02147766388952732,80.17156982421875,162.03486156463623
5830,0.020178651437163353,13.05713939666748,1.0,0.021262886002659798,79.99859619140625,162.26519632339478
5840,0.019397567957639694,13.144712448120117,1.0,0.021262886002659798,79.81626892089844,162.46362924575806
5850,0.018602099269628525,13.2337064743042,1.0,0.021048109978437424,79.64073181152344,162.6776306629181
5860,0.017772739753127098,13.331220626831055,1.0,0.020403780043125153,79.45855712890625,162.90541052818298
5870,0.01702193170785904,13.400550842285156,1.0,0.02147766388952732,79.2835922241211,163.14006733894348
5880,0.016284320503473282,13.48131275177002,1.0,0.02083333395421505,79.09880828857422,163.35410690307617
5890,0.0157602671533823,13.558343887329102,1.0,0.021048109978437424,78.92334747314453,163.5764284133911
5900,0.015105238184332848,13.63054084777832,1.0,0.021692439913749695,78.75341033935547,163.79437112808228
5910,0.7370274066925049,12.534285545349121,0.811211347579956,0.018685568124055862,75.32893371582031,164.0037887096405
5920,0.02727382443845272,12.599807739257812,1.0,0.021692439913749695,74.34110260009766,164.223206281662
5930,0.03742165118455887,11.70461368560791,1.0,0.021048109978437424,74.44287109375,164.45750737190247
5940,0.039489537477493286,11.573628425598145,1.0,0.02083333395421505,75.7491226196289,164.71407508850098
5950,0.039234403520822525,11.60057258605957,1.0,0.02083333395421505,77.09298706054688,164.95194268226624
5960,0.03821519389748573,11.685528755187988,1.0,0.019544674083590508,78.25358581542969,165.1733787059784
5970,0.03657936677336693,11.771329879760742,1.0,0.020618557929992676,79.2024917602539,165.4001784324646
5980,0.035139456391334534,11.89824104309082,1.0,0.020403780043125153,79.9443588256836,165.64484524726868
5990,0.03370753675699234,11.99082088470459,1.0,0.02083333395421505,80.50432586669922,165.8888292312622
6000,0.03247706964612007,12.078191757202148,1.0,0.021048109978437424,80.91372680664062,166.0985975265503
6010,0.031015105545520782,12.202757835388184,1.0,0.02147766388952732,81.20954132080078,166.31473636627197
6020,0.029593776911497116,12.295938491821289,1.0,0.021692439913749695,81.39399719238281,166.54137635231018
6030,0.02835867367684841,12.386754035949707,1.0,0.02147766388952732,81.50413513183594,166.7782859802246
6040,0.027182884514331818,12.488153457641602,1.0,0.021262886002659798,81.54866790771484,167.0040693283081
6050,0.02596564032137394,12.588874816894531,1.0,0.021692439913749695,81.53541564941406,167.2512457370758
6060,0.024857407435774803,12.66021728515625,1.0,0.021262886002659798,81.47777557373047,167.47369289398193
6070,0.023816466331481934,12.752769470214844,1.0,0.021048109978437424,81.39728546142578,167.72785425186157
6080,0.022912828251719475,12.838238716125488,1.0,0.021048109978437424,81.28377532958984,167.9554421901703
6090,0.021829551085829735,12.938495635986328,1.0,0.022121993824839592,81.15737915039062,168.16882991790771
6100,0.020976146683096886,13.0343656539917,1.0,0.02147766388952732,81.0153579711914,168.42752957344055
6110,0.019941948354244232,13.113875389099121,1.0,0.02147766388952732,80.86776733398438,168.69002079963684
6120,0.0192191693931818,13.191919326782227,1.0,0.021048109978437424,80.69499969482422,168.95330953598022
6130,0.01846073567867279,13.26775074005127,1.0,0.021048109978437424,80.53516387939453,169.25618982315063
6140,0.017653942108154297,13.336748123168945,1.0,0.021048109978437424,80.36558532714844,169.5201005935669
6150,0.0170813649892807,13.439144134521484,1.0,0.021048109978437424,80.1931381225586,169.74591422080994
6160,0.05961550027132034,12.891429901123047,0.9984965920448303,0.022121993824839592,76.08431243896484,169.9823865890503
6170,0.03524729236960411,11.803940773010254,1.0,0.02018900401890278,75.25057220458984,170.23437547683716
6180,0.04053347930312157,11.47266674041748,1.0,0.01975945010781288,76.02047729492188,170.47765040397644
6190,0.04091843217611313,11.459192276000977,1.0,0.02018900401890278,77.1926498413086,170.70181345939636
6200,0.04010385647416115,11.530961990356445,1.0,0.02018900401890278,78.28145599365234,170.9303741455078
6210,0.03871870040893555,11.622838973999023,1.0,0.01975945010781288,79.17718505859375,171.1509051322937
6220,0.03725261986255646,11.724043846130371,1.0,0.019974227994680405,79.88951110839844,171.3862226009369
6230,0.03579021617770195,11.843738555908203,1.0,0.019544674083590508,80.42848205566406,171.63782691955566
6240,0.034301165491342545,11.95969009399414,1.0,0.019329898059368134,80.82109069824219,171.8780415058136
6250,0.032728906720876694,12.05069637298584,1.0,0.019329898059368134,81.09029388427734,172.1463975906372
6260,0.03143620491027832,12.16533088684082,1.0,0.019329898059368134,81.25209045410156,172.43019127845764
6270,0.02992551028728485,12.264883041381836,1.0,0.019329898059368134,81.35022735595703,172.7138934135437
6280,0.028740031644701958,12.349428176879883,1.0,0.018900344148278236,81.3620376586914,173.018798828125
6290,0.027528787031769753,12.46352767944336,1.0,0.019329898059368134,81.33474731445312,173.31899976730347
6300,0.026438208296895027,12.54445743560791,1.0,0.019544674083590508,81.26001739501953,173.59427309036255
6310,0.025267573073506355,12.620550155639648,1.0,0.020403780043125153,81.16028594970703,173.90821886062622
6320,0.02408362738788128,12.722450256347656,1.0,0.020618557929992676,81.02848815917969,174.2451286315918
6330,0.02318660542368889,12.816105842590332,1.0,0.019974227994680405,80.88297271728516,174.55160808563232
6340,0.022179896011948586,12.895600318908691,1.0,0.019974227994680405,80.71842956542969,174.82361102104187
6350,0.021078065037727356,12.977892875671387,1.0,0.019974227994680405,80.55289459228516,175.09100151062012
6360,0.02031780034303665,13.065964698791504,1.0,0.02018900401890278,80.36914825439453,175.3472867012024
6370,0.0195657666772604,13.145136833190918,1.0,0.019544674083590508,80.18495178222656,175.70610237121582
6380,0.01861347258090973,13.225564002990723,1.0,0.01975945010781288,80.00154113769531,175.99987196922302
6390,0.5726282000541687,14.408428192138672,0.8569587469100952,0.01847079023718834,79.87100982666016,176.2963466644287
6400,0.031811606138944626,12.553261756896973,1.0,0.018900344148278236,75.6872787475586,176.5553240776062
6410,0.039944134652614594,11.498364448547363,1.0,0.01975945010781288,75.21893310546875,176.81269884109497
6420,0.043699588626623154,11.313976287841797,1.0,0.021262886002659798,76.31342315673828,177.07830095291138
6430,0.04381782189011574,11.349564552307129,1.0,0.02018900401890278,77.56417846679688,177.31092476844788
6440,0.042861323803663254,11.427714347839355,1.0,0.02018900401890278,78.635498046875,177.566335439682
6450,0.04129891097545624,11.538846969604492,1.0,0.02018900401890278,79.50206756591797,177.8622236251831
6460,0.039764855057001114,11.65926742553711,1.0,0.020403780043125153,80.16632080078125,178.11768293380737
6470,0.038076531141996384,11.771289825439453,1.0,0.019544674083590508,80.65882873535156,178.40209531784058
6480,0.036586321890354156,11.872551918029785,1.0,0.01975945010781288,81.00556945800781,178.68321871757507
6490,0.03484996780753136,11.98080062866211,1.0,0.01911512017250061,81.22966766357422,178.9452133178711
6500,0.03335163742303848,12.083216667175293,1.0,0.01911512017250061,81.3662109375,179.20433282852173
6510,0.0319836363196373,12.205113410949707,1.0,0.018900344148278236,81.41525268554688,179.50367307662964
6520,0.03301098570227623,12.305375099182129,0.9997852444648743,0.018685568124055862,81.41292572021484,179.77506113052368
6530,0.2860536575317383,13.065901756286621,0.9435137510299683,0.01911512017250061,80.73779296875,180.03848552703857
6540,0.025178411975502968,12.5814847946167,1.0,0.02083333395421505,79.0014419555664,180.31213521957397
6550,0.03557736426591873,11.57898235321045,1.0,0.019544674083590508,78.23090362548828,180.56694746017456
6560,0.037936680018901825,11.491223335266113,1.0,0.018685568124055862,78.98562622070312,180.8673894405365
6570,0.037565749138593674,11.554207801818848,1.0,0.01804123818874359,79.83821868896484,181.1616551876068
6580,0.03649214655160904,11.662948608398438,1.0,0.018900344148278236,80.53780364990234,181.4616174697876
6590,0.03506648540496826,11.774761199951172,1.0,0.018900344148278236,81.07352447509766,181.73354625701904
6600,0.03365493193268776,11.885466575622559,1.0,0.018256014212965965,81.45304870605469,182.00062012672424
6610,0.03236043080687523,12.001082420349121,1.0,0.01847079023718834,81.6998519897461,182.32003211975098
6620,0.030998552218079567,12.092461585998535,1.0,0.018685568124055862,81.83854675292969,182.56096601486206
6630,0.029635872691869736,12.195037841796875,1.0,0.01847079023718834,81.89824676513672,182.83083152770996
6640,0.028399532660841942,12.29202938079834,1.0,0.018256014212965965,81.88844299316406,183.09075164794922
6650,0.027258604764938354,12.377968788146973,1.0,0.018685568124055862,81.82609558105469,183.35075545310974
6660,0.026070253923535347,12.475028991699219,1.0,0.01804123818874359,81.72743225097656,183.62786674499512
6670,0.02495979331433773,12.567980766296387,1.0,0.01847079023718834,81.5863265991211,183.8601176738739
6680,0.023903101682662964,12.656368255615234,1.0,0.018256014212965965,81.43125915527344,184.12483763694763
6690,0.023015018552541733,12.763777732849121,1.0,0.018900344148278236,81.25365447998047,184.39218831062317
6700,0.022014860063791275,12.834282875061035,1.0,0.01804123818874359,81.0621109008789,184.67834973335266
6710,0.021154029294848442,12.919404029846191,1.0,0.017826460301876068,80.86992645263672,184.92066860198975
6720,0.02013077400624752,13.004773139953613,1.0,0.018900344148278236,80.66649627685547,185.218510389328
6730,0.019367635250091553,13.083096504211426,1.0,0.01804123818874359,80.46430969238281,185.46863627433777
6740,0.018572872504591942,13.166226387023926,1.0,0.017826460301876068,80.26193237304688,185.71548986434937
6750,0.0178085770457983,13.244318962097168,1.0,0.01847079023718834,80.06282806396484,185.97051906585693
6760,0.0171040166169405,13.325982093811035,1.0,0.018256014212965965,79.86068725585938,186.23809218406677
6770,0.8580095767974854,13.937928199768066,0.7858676910400391,0.02018900401890278,78.866455078125,186.4908537864685
6780,0.029262956231832504,12.505948066711426,1.0,0.01804123818874359,75.44349670410156,186.74777674674988
6790,0.0384238176047802,11.53774356842041,1.0,0.01739690825343132,75.22817993164062,187.03554224967957
6800,0.04120275005698204,11.362274169921875,1.0,0.017182130366563797,76.41925811767578,187.32147979736328
6810,0.04102786257863045,11.378044128417969,1.0,0.016967354342341423,77.69845581054688,187.61013340950012
6820,0.03995305299758911,11.45250129699707,1.0,0.016537800431251526,78.80166625976562,187.9490101337433
6830,0.0385102853178978,11.547321319580078,1.0,0.017182130366563797,79.68453979492188,188.19003915786743
6840,0.03705345839262009,11.655105590820312,1.0,0.01675257831811905,80.36829376220703,188.46148252487183
6850,0.03555700182914734,11.758614540100098,1.0,0.016537800431251526,80.8732681274414,188.71778631210327
6860,0.03406926989555359,11.86320972442627,1.0,0.016537800431251526,81.22724151611328,188.97570610046387
6870,0.03253968805074692,11.96977710723877,1.0,0.01675257831811905,81.46273040771484,189.2293255329132
6880,0.031337738037109375,12.06984806060791,1.0,0.01739690825343132,81.5955581665039,189.49840569496155
6890,0.02992066740989685,12.166852951049805,1.0,0.01739690825343132,81.64324188232422,189.7772924900055
6900,0.028659040108323097,12.254889488220215,1.0,0.017182130366563797,81.63363647460938,190.03464770317078
6910,0.027440249919891357,12.350665092468262,1.0,0.017182130366563797,81.57394409179688,190.33583045005798
6920,0.026385169476270676,12.437658309936523,1.0,0.017611684277653694,81.47457122802734,190.60060262680054
6930,0.02517196536064148,12.544181823730469,1.0,0.017826460301876068,81.3523941040039,190.8609001636505
6940,0.024102091789245605,12.619414329528809,1.0,0.017182130366563797,81.20089721679688,191.1520140171051
6950,0.3512077033519745,12.334137916564941,0.9222508668899536,0.01675257831811905,78.42823791503906,191.41296672821045
6960,0.029160818085074425,12.101591110229492,1.0,0.019544674083590508,77.28687286376953,191.66315269470215
6970,0.03999447450041771,11.372883796691895,1.0,0.018900344148278236,77.24652099609375,191.9115629196167
6980,0.04191756621003151,11.281768798828125,1.0,0.01804123818874359,78.31227111816406,192.17096757888794
6990,0.04146355390548706,11.326700210571289,1.0,0.01804123818874359,79.38114929199219,192.41248297691345
7000,0.04023227095603943,11.425946235656738,1.0,0.017611684277653694,80.25904083251953,192.69245982170105
7010,0.038853634148836136,11.520967483520508,1.0,0.01739690825343132,80.93374633789062,192.99732732772827
7020,0.03726091608405113,11.644146919250488,1.0,0.017611684277653694,81.42149353027344,193.27792501449585
7030,0.03579036518931389,11.743298530578613,1.0,0.017826460301876068,81.74952697753906,193.5239233970642
7040,0.03437764197587967,11.84397029876709,1.0,0.018685568124055862,81.95487213134766,193.78336763381958
7050,0.032908566296100616,11.94445514678955,1.0,0.018256014212965965,82.0585708618164,194.04470467567444
7060,0.0313880518078804,12.042789459228516,1.0,0.01739690825343132,82.08209991455078,194.29362297058105
7070,0.030143819749355316,12.1453218460083,1.0,0.01804123818874359,82.04271697998047,194.53962993621826
7080,0.028948217630386353,12.229432106018066,1.0,0.018685568124055862,81.95064544677734,194.75987339019775
7090,0.02772117592394352,12.33641242980957,1.0,0.01804123818874359,81.81908416748047,195.0009286403656
7100,0.026557018980383873,12.428485870361328,1.0,0.01804123818874359,81.662109375,195.2532241344452
7110,0.02541029267013073,12.50211238861084,1.0,0.01804123818874359,81.48088836669922,195.49056243896484
7120,0.02433108538389206,12.594465255737305,1.0,0.01847079023718834,81.28852081298828,195.72494053840637
7130,0.023309752345085144,12.686037063598633,1.0,0.017826460301876068,81.08757781982422,195.96620678901672
7140,0.02227974310517311,12.771347045898438,1.0,0.01739690825343132,80.87321472167969,196.223641872406
7150,0.021356401965022087,12.859650611877441,1.0,0.017611684277653694,80.65788269042969,196.44143223762512
7160,0.020449034869670868,12.934819221496582,1.0,0.018256014212965965,80.44097137451172,196.69705080986023
7170,0.01958373561501503,13.028687477111816,1.0,0.017826460301876068,80.22608947753906,196.92315864562988
7180,0.690156877040863,12.0791654586792,0.8221649527549744,0.02147766388952732,76.62277221679688,197.19542813301086
7190,0.030014241114258766,12.099212646484375,1.0,0.01804123818874359,75.52217864990234,197.49278473854065
7200,0.03933769837021828,11.379546165466309,1.0,0.018900344148278236,75.58979797363281,197.71827816963196
7210,0.040961477905511856,11.291167259216309,1.0,0.01911512017250061,76.7052993774414,197.98439931869507
7220,0.0405900776386261,11.338776588439941,1.0,0.019544674083590508,77.8311538696289,198.26107597351074
7230,0.03940736874938011,11.425148963928223,1.0,0.018685568124055862,78.79703521728516,198.51733684539795
7240,0.03805705904960632,11.51329231262207,1.0,0.018900344148278236,79.55508422851562,198.81003856658936
7250,0.03645215183496475,11.617671012878418,1.0,0.018900344148278236,80.13227081298828,199.09016728401184
7260,0.035036467015743256,11.744264602661133,1.0,0.01847079023718834,80.54436492919922,199.34282851219177
7270,0.03346400707960129,11.832027435302734,1.0,0.018900344148278236,80.83611297607422,199.61338710784912
7280,0.03206678479909897,11.92890453338623,1.0,0.018900344148278236,81.0097885131836,199.89038944244385
7290,0.030833175405859947,12.040492057800293,1.0,0.018900344148278236,81.09662628173828,200.12713432312012
7300,0.029536332935094833,12.132284164428711,1.0,0.01847079023718834,81.11600494384766,200.39176058769226
7310,0.028145551681518555,12.231239318847656,1.0,0.01911512017250061,81.0873794555664,200.64403915405273
7320,0.027092203497886658,12.332663536071777,1.0,0.01911512017250061,81.00330352783203,200.89521074295044
7330,0.025886936113238335,12.414083480834961,1.0,0.018685568124055862,80.88558197021484,201.14733505249023
7340,0.02476484142243862,12.509907722473145,1.0,0.018685568124055862,80.75434875488281,201.40121984481812
7350,0.023757003247737885,12.57784366607666,1.0,0.01847079023718834,80.58959197998047,201.6600215435028
7360,0.027800196781754494,12.701668739318848,0.9997852444648743,0.01804123818874359,80.42623901367188,201.89412474632263
7370,0.06602075695991516,13.11184024810791,0.9982817769050598,0.017611684277653694,78.01146697998047,202.1832790374756
7380,0.031192367896437645,11.809941291809082,1.0,0.01911512017250061,76.5854263305664,202.43333506584167
7390,0.03794669359922409,11.391738891601562,1.0,0.01911512017250061,77.1335678100586,202.67528367042542
7400,0.03878597542643547,11.380037307739258,1.0,0.019544674083590508,78.23108673095703,202.91946959495544
