epoch,train_loss,test_loss,train_accuracy,test_accuracy,weight_norm,weight_norm_mlp1,weight_norm_q,weight_norm_k,weight_norm_v,weight_norm_mlp2,time_seconds
8070,0.023299016058444977,12.534416198730469,1.0,0.01675257831811905,80.32331848144531,13.273721694946289,51.48841094970703,12.646183013916016,6.794575214385986,58.467899322509766,190.20083832740784
8080,0.5540452599525452,13.164703369140625,0.8582474589347839,0.017826460301876068,79.36373901367188,14.259441375732422,48.92690658569336,12.217211723327637,6.907378673553467,59.19845962524414,190.39922428131104
8090,0.02716987021267414,12.295805931091309,1.0,0.01804123818874359,76.85863494873047,15.00065803527832,45.41169357299805,11.341506004333496,6.867417335510254,58.68745040893555,190.60484552383423
8100,0.036193206906318665,11.332127571105957,1.0,0.01739690825343132,76.2930908203125,14.279427528381348,46.75703811645508,11.163540840148926,6.676690101623535,57.10788345336914,190.80627584457397
8110,0.0390070416033268,11.233263969421387,1.0,0.017826460301876068,77.19959259033203,13.90658187866211,48.869205474853516,11.223995208740234,6.617733001708984,56.64284896850586,191.0454134941101
8120,0.038580458611249924,11.273514747619629,1.0,0.01675257831811905,78.23802947998047,13.675457954406738,50.602027893066406,11.332890510559082,6.6092424392700195,56.581703186035156,191.2570698261261
8130,0.03752133995294571,11.379663467407227,1.0,0.01675257831811905,79.13566589355469,13.512858390808105,51.90201187133789,11.453595161437988,6.62156867980957,56.66575241088867,191.4985740184784
8140,0.0361177995800972,11.490567207336426,1.0,0.01675257831811905,79.84266662597656,13.393189430236816,52.831790924072266,11.572482109069824,6.642468452453613,56.79991912841797,191.71899509429932
8150,0.03469865769147873,11.606639862060547,1.0,0.016537800431251526,80.37980651855469,13.306758880615234,53.47310256958008,11.686263084411621,6.667778015136719,56.95123291015625,191.92189288139343
8160,0.033223144710063934,11.711275100708008,1.0,0.016323024407029152,80.76604461669922,13.242558479309082,53.880653381347656,11.79233169555664,6.695333480834961,57.10322189331055,192.1348421573639
8170,0.03188510611653328,11.83604907989502,1.0,0.016108248382806778,81.02527618408203,13.19489574432373,54.09963607788086,11.889192581176758,6.723842144012451,57.25082015991211,192.34551525115967
8180,0.03037857450544834,11.938387870788574,1.0,0.016323024407029152,81.1937255859375,13.163965225219727,54.18511962890625,11.980381965637207,6.753295421600342,57.393096923828125,192.56938648223877
8190,0.029132574796676636,12.041525840759277,1.0,0.016537800431251526,81.27547454833984,13.144830703735352,54.152957916259766,12.062873840332031,6.78262186050415,57.52266311645508,192.75837540626526
8200,0.027824193239212036,12.162884712219238,1.0,0.016323024407029152,81.29399108886719,13.134302139282227,54.03104019165039,12.138038635253906,6.81206750869751,57.64645004272461,192.9817180633545
8210,0.026545638218522072,12.234867095947266,1.0,0.016967354342341423,81.2511215209961,13.130547523498535,53.83445358276367,12.205548286437988,6.84039306640625,57.753082275390625,193.2014937400818
8220,0.025540627539157867,12.34302806854248,1.0,0.01675257831811905,81.1718978881836,13.132598876953125,53.585933685302734,12.267645835876465,6.869316577911377,57.85565185546875,193.4406337738037
8230,0.024347491562366486,12.43929672241211,1.0,0.01675257831811905,81.06607818603516,13.142433166503906,53.30023193359375,12.325723648071289,6.898107528686523,57.9531135559082,193.66614484786987
8240,0.023346910253167152,12.519583702087402,1.0,0.01739690825343132,80.93460845947266,13.158453941345215,52.98292541503906,12.379121780395508,6.926929473876953,58.04180145263672,193.85615468025208
8250,0.022200241684913635,12.61684799194336,1.0,0.017182130366563797,80.78500366210938,13.183393478393555,52.64399337768555,12.428936958312988,6.955539703369141,58.12200164794922,194.07224249839783
8260,0.021291304379701614,12.691611289978027,1.0,0.01739690825343132,80.61608123779297,13.209186553955078,52.288211822509766,12.475147247314453,6.983343601226807,58.189491271972656,194.28524565696716
8270,0.020525246858596802,12.791313171386719,1.0,0.017826460301876068,80.43856048583984,13.231125831604004,51.92030715942383,12.51791763305664,7.011746883392334,58.25563430786133,194.49123764038086
8280,0.14706479012966156,12.554588317871094,0.9828178882598877,0.016323024407029152,77.11603546142578,15.178607940673828,46.3250846862793,11.576828956604004,7.051732063293457,58.195613861083984,194.70007514953613
8290,0.03228359296917915,11.685579299926758,1.0,0.016323024407029152,76.03280639648438,14.697046279907227,46.384796142578125,11.167288780212402,6.87766695022583,56.93351745605469,194.91112303733826
8300,0.04045482724905014,11.19079875946045,1.0,0.015249141491949558,76.42393493652344,14.135034561157227,48.4607048034668,11.142083168029785,6.726763725280762,55.883663177490234,195.10644817352295
8310,0.041381899267435074,11.160037994384766,1.0,0.014819587580859661,77.53382110595703,13.831557273864746,50.56775665283203,11.248451232910156,6.67249059677124,55.606056213378906,195.33243012428284
8320,0.04078439250588417,11.22509765625,1.0,0.01503436453640461,78.5726089477539,13.635340690612793,52.187355041503906,11.377985954284668,6.6561431884765625,55.59181213378906,195.53506779670715
8330,0.03954935446381569,11.333312034606934,1.0,0.015893470495939255,79.42548370361328,13.496023178100586,53.371646881103516,11.511026382446289,6.658489227294922,55.68566131591797,195.73200035095215
8340,0.03809742629528046,11.447168350219727,1.0,0.015249141491949558,80.075927734375,13.395004272460938,54.199859619140625,11.638082504272461,6.670537948608398,55.81364059448242,195.93472051620483
8350,0.03655684366822243,11.55134391784668,1.0,0.01567869447171688,80.5588150024414,13.322121620178223,54.754390716552734,11.758100509643555,6.688948631286621,55.957176208496094,196.14705419540405
8360,0.034985244274139404,11.661428451538086,1.0,0.015463917516171932,80.8874740600586,13.268439292907715,55.085235595703125,11.868206024169922,6.710081100463867,56.093406677246094,196.35409426689148
8370,0.033610351383686066,11.771342277526855,1.0,0.015893470495939255,81.09452056884766,13.231087684631348,55.239810943603516,11.968317031860352,6.73364782333374,56.22490310668945,196.52705669403076
8380,0.03219031170010567,11.876760482788086,1.0,0.016108248382806778,81.20332336425781,13.208035469055176,55.25937271118164,12.06008529663086,6.758793354034424,56.34538650512695,196.69331002235413
8390,0.03078291565179825,11.98031997680664,1.0,0.015893470495939255,81.2337646484375,13.19289493560791,55.1744499206543,12.143468856811523,6.784459590911865,56.454933166503906,196.90098071098328
8400,0.02941484935581684,12.07570743560791,1.0,0.016108248382806778,81.19916534423828,13.186161041259766,55.00312805175781,12.219289779663086,6.810955047607422,56.55426788330078,197.1018898487091
8410,0.02815217711031437,12.168085098266602,1.0,0.016108248382806778,81.12230682373047,13.187445640563965,54.77507019042969,12.290090560913086,6.8383588790893555,56.64628982543945,197.2961597442627
8420,0.026999900117516518,12.263397216796875,1.0,0.015893470495939255,80.99681091308594,13.192063331604004,54.48703384399414,12.35230827331543,6.865365982055664,56.7265625,197.49852871894836
8430,0.02581338956952095,12.359811782836914,1.0,0.01567869447171688,80.85637664794922,13.203882217407227,54.17657470703125,12.41347599029541,6.893441200256348,56.80402374267578,197.7075366973877
8440,0.024727143347263336,12.434367179870605,1.0,0.016108248382806778,80.67877197265625,13.21504020690918,53.825950622558594,12.466774940490723,6.920726299285889,56.867191314697266,197.89902758598328
8450,0.0237401332706213,12.518762588500977,1.0,0.016108248382806778,80.49852752685547,13.233510971069336,53.464561462402344,12.518630027770996,6.949396133422852,56.933448791503906,198.09375095367432
8460,0.022679666057229042,12.61274242401123,1.0,0.01567869447171688,80.29668426513672,13.25190258026123,53.08156204223633,12.565244674682617,6.977272987365723,56.98881912231445,198.28797125816345
8470,0.021787365898489952,12.7138090133667,1.0,0.015893470495939255,80.09420013427734,13.27245044708252,52.6963005065918,12.610339164733887,7.005804061889648,57.04315185546875,198.4797921180725
8480,0.6958756446838379,12.732351303100586,0.8122852444648743,0.019974227994680405,77.96659851074219,14.344860076904297,48.97889709472656,12.02452564239502,7.08636474609375,57.26497268676758,198.6759581565857
8490,0.027895111590623856,12.153108596801758,1.0,0.017182130366563797,76.08729553222656,15.015565872192383,46.4961051940918,11.3164644241333,7.005655765533447,56.787147521972656,198.862562417984
8500,0.03866048529744148,11.257997512817383,1.0,0.016323024407029152,75.82295989990234,14.29337215423584,48.02149200439453,11.160968780517578,6.800074100494385,55.38906478881836,199.0493462085724
8510,0.04109906405210495,11.132817268371582,1.0,0.016323024407029152,76.90794372558594,13.914897918701172,50.20459747314453,11.229652404785156,6.723229885101318,55.039974212646484,199.23155975341797
8520,0.04083219915628433,11.185510635375977,1.0,0.016537800431251526,78.04591369628906,13.678702354431152,51.96230697631836,11.343291282653809,6.696692943572998,55.04962158203125,199.4314124584198
8530,0.03977571055293083,11.270734786987305,1.0,0.016108248382806778,79.00623321533203,13.515792846679688,53.269100189208984,11.468042373657227,6.692196846008301,55.18523406982422,199.6335165500641
8540,0.03827058523893356,11.383379936218262,1.0,0.016323024407029152,79.76716613769531,13.399933815002441,54.20545959472656,11.59286117553711,6.700012683868408,55.36899948120117,199.83413863182068
8550,0.03683707118034363,11.485307693481445,1.0,0.01675257831811905,80.33004760742188,13.3117036819458,54.836158752441406,11.711108207702637,6.713341236114502,55.55620574951172,200.0420606136322
8560,0.035278454422950745,11.586556434631348,1.0,0.016323024407029152,80.74376678466797,13.251723289489746,55.239471435546875,11.82390308380127,6.731394290924072,55.74433898925781,200.24886178970337
8570,0.033693332225084305,11.700318336486816,1.0,0.01739690825343132,81.01139831542969,13.207121849060059,55.44092559814453,11.924777030944824,6.751498222351074,55.919044494628906,200.45506072044373
8580,0.032387010753154755,11.79584789276123,1.0,0.017182130366563797,81.16641235351562,13.176628112792969,55.49515914916992,12.017807006835938,6.771934986114502,56.07461929321289,200.68820595741272
8590,0.030989499762654305,11.886280059814453,1.0,0.016967354342341423,81.24421691894531,13.159645080566406,55.441932678222656,12.104564666748047,6.794047832489014,56.22240447998047,200.91744661331177
8600,0.029709577560424805,11.98970890045166,1.0,0.016967354342341423,81.25215911865234,13.1521635055542,55.29416275024414,12.1834716796875,6.817305088043213,56.36112594604492,201.14247155189514
8610,0.02837701514363289,12.093441009521484,1.0,0.016323024407029152,81.19600677490234,13.149616241455078,55.07126235961914,12.254620552062988,6.8399858474731445,56.48073959350586,201.38926792144775
8620,0.02724340371787548,12.182062149047852,1.0,0.016108248382806778,81.1022720336914,13.15225887298584,54.7995491027832,12.320879936218262,6.863204002380371,56.59238815307617,201.60074853897095
8630,0.026096314191818237,12.26046085357666,1.0,0.016537800431251526,80.97807312011719,13.1622953414917,54.48948669433594,12.382822036743164,6.886385917663574,56.69516372680664,201.83885312080383
8640,0.02487434633076191,12.357443809509277,1.0,0.016537800431251526,80.82913970947266,13.175604820251465,54.14705276489258,12.439806938171387,6.9104719161987305,56.79212951660156,202.08922624588013
8650,0.023970218375325203,12.42772102355957,1.0,0.016108248382806778,80.65731048583984,13.191431045532227,53.782901763916016,12.492958068847656,6.933534622192383,56.87564468383789,202.32480907440186
8660,0.022865286096930504,12.522966384887695,1.0,0.016537800431251526,80.47704315185547,13.209981918334961,53.404518127441406,12.542906761169434,6.95720100402832,56.95859909057617,202.54742336273193
8670,0.02193414606153965,12.600163459777832,1.0,0.016108248382806778,80.27598571777344,13.229106903076172,53.00639343261719,12.587340354919434,6.980154991149902,57.029666900634766,202.7642364501953
8680,0.020977389067411423,12.685723304748535,1.0,0.016323024407029152,80.08204650878906,13.251147270202637,52.61321258544922,12.631942749023438,7.004195213317871,57.10312271118164,202.97192573547363
8690,0.02006826363503933,12.753994941711426,1.0,0.016108248382806778,79.8797836303711,13.273503303527832,52.21519088745117,12.673789978027344,7.027557849884033,57.16779708862305,203.18937635421753
8700,0.019279904663562775,12.832857131958008,1.0,0.016108248382806778,79.67679595947266,13.297018051147461,51.814876556396484,12.713128089904785,7.051265239715576,57.231597900390625,203.4125270843506
8710,0.018409211188554764,12.909428596496582,1.0,0.016323024407029152,79.47359466552734,13.321440696716309,51.4164924621582,12.750336647033691,7.074961185455322,57.291439056396484,203.62249445915222
8720,0.01772736944258213,12.99105167388916,1.0,0.01675257831811905,79.2677230834961,13.345829010009766,51.01987075805664,12.785758972167969,7.098294734954834,57.34432601928711,203.8421266078949
8730,0.016977963969111443,13.060545921325684,1.0,0.017182130366563797,79.07000732421875,13.370871543884277,50.633880615234375,12.821663856506348,7.121594429016113,57.39672088623047,204.05749535560608
8740,0.016261368989944458,13.15104866027832,1.0,0.016537800431251526,78.87757110595703,13.396960258483887,50.255428314208984,12.856282234191895,7.145403861999512,57.44774627685547,204.29549479484558
8750,0.015572072938084602,13.224065780639648,1.0,0.016967354342341423,78.68534851074219,13.423351287841797,49.880252838134766,12.88879108428955,7.168400287628174,57.49479675292969,204.51321601867676
8760,0.014941003173589706,13.294737815856934,1.0,0.016967354342341423,78.48944854736328,13.446647644042969,49.503421783447266,12.918376922607422,7.1911725997924805,57.537776947021484,204.71700382232666
8770,0.014392710290849209,13.372649192810059,1.0,0.016537800431251526,78.30716705322266,13.473278999328613,49.14142608642578,12.94944953918457,7.214199066162109,57.58359909057617,204.91642260551453
8780,0.013734012842178345,13.468066215515137,1.0,0.01675257831811905,78.13899230957031,13.50068473815918,48.78965377807617,12.979819297790527,7.238727569580078,57.637908935546875,205.11453199386597
8790,0.013225224800407887,13.530409812927246,1.0,0.01675257831811905,77.95758819580078,13.525300979614258,48.44104766845703,13.008967399597168,7.260311603546143,57.671234130859375,205.30084896087646
8800,0.012588084675371647,13.607301712036133,1.0,0.01675257831811905,77.79187774658203,13.55202579498291,48.10444259643555,13.037723541259766,7.283344745635986,57.71352767944336,205.48171615600586
8810,0.012129828333854675,13.696512222290039,1.0,0.017611684277653694,77.62714385986328,13.576997756958008,47.77323913574219,13.065763473510742,7.306173324584961,57.75172805786133,205.6579909324646
8820,0.01165785826742649,13.769640922546387,1.0,0.016967354342341423,77.4699935913086,13.603842735290527,47.449317932128906,13.093416213989258,7.328880310058594,57.79227828979492,205.83485674858093
8830,0.14488066732883453,14.511484146118164,0.9686426520347595,0.01675257831811905,77.28280639648438,13.662315368652344,47.03481674194336,13.092988967895508,7.358731269836426,57.86296463012695,206.01195812225342
8840,0.03331442549824715,12.204124450683594,1.0,0.017826460301876068,72.32070922851562,15.70205307006836,40.80699920654297,11.78145694732666,7.122860431671143,55.937294006347656,206.19898796081543
8850,0.04040117934346199,11.267876625061035,1.0,0.017826460301876068,72.08972930908203,14.887909889221191,42.77897644042969,11.540632247924805,6.881433486938477,54.44904327392578,206.3970549106598
8860,0.0433991514146328,11.097734451293945,1.0,0.016537800431251526,73.1772689819336,14.40765380859375,45.38795471191406,11.544748306274414,6.760940074920654,53.92841720581055,206.58752870559692
8870,0.04342484474182129,11.122909545898438,1.0,0.016323024407029152,74.41903686523438,14.105125427246094,47.54909133911133,11.619266510009766,6.700905799865723,53.83690643310547,206.77057075500488
8880,0.04231490194797516,11.20344066619873,1.0,0.015893470495939255,75.52973937988281,13.895854949951172,49.20779800415039,11.71924877166748,6.672242641448975,53.92939758300781,206.95047640800476
8890,0.04087395220994949,11.301082611083984,1.0,0.01739690825343132,76.45028686523438,13.743232727050781,50.44301223754883,11.827974319458008,6.662148475646973,54.101646423339844,207.15602564811707
8900,0.03925521671772003,11.418753623962402,1.0,0.016967354342341423,77.190673828125,13.631206512451172,51.340660095214844,11.937955856323242,6.664358615875244,54.31203842163086,207.36439776420593
8910,0.037517305463552475,11.509539604187012,1.0,0.017611684277653694,77.75593566894531,13.545533180236816,51.96086502075195,12.043174743652344,6.673581600189209,54.52520751953125,207.59545803070068
8920,0.0358896367251873,11.631903648376465,1.0,0.017182130366563797,78.17406463623047,13.481464385986328,52.35688781738281,12.140235900878906,6.688046455383301,54.73642349243164,207.98115038871765
8930,0.0342729277908802,11.746335983276367,1.0,0.017611684277653694,78.48285675048828,13.434490203857422,52.59211349487305,12.233192443847656,6.706600189208984,54.941001892089844,208.3961148262024
8940,0.03277510777115822,11.848793029785156,1.0,0.016537800431251526,78.67823028564453,13.399229049682617,52.675697326660156,12.315165519714355,6.727029323577881,55.12785339355469,208.77664041519165
8950,0.031236255541443825,11.952747344970703,1.0,0.016967354342341423,78.8043441772461,13.375146865844727,52.66343307495117,12.392712593078613,6.749657154083252,55.305118560791016,209.17397832870483
8960,0.03005610778927803,12.047185897827148,1.0,0.016108248382806778,78.8660888671875,13.362353324890137,52.56572723388672,12.463854789733887,6.773900508880615,55.46997833251953,209.4947099685669
8970,0.02860088273882866,12.141180992126465,1.0,0.016323024407029152,78.86994934082031,13.35442066192627,52.39438247680664,12.527250289916992,6.799105644226074,55.62192153930664,209.7388563156128
8980,0.027436457574367523,12.247401237487793,1.0,0.016967354342341423,78.83175659179688,13.351232528686523,52.173439025878906,12.585500717163086,6.82481050491333,55.7597541809082,210.00048232078552
8990,0.026121962815523148,12.328200340270996,1.0,0.01675257831811905,78.76351165771484,13.352372169494629,51.912506103515625,12.63939094543457,6.851796627044678,55.89091873168945,210.26039600372314
9000,0.024997053667902946,12.430642127990723,1.0,0.01675257831811905,78.67588806152344,13.358270645141602,51.627532958984375,12.690648078918457,6.879496097564697,56.0149040222168,210.47917532920837
9010,0.02408575639128685,12.498584747314453,1.0,0.016967354342341423,78.5606918334961,13.367074012756348,51.317283630371094,12.737988471984863,6.9066619873046875,56.12202835083008,210.7157266139984
9020,0.022766873240470886,12.582785606384277,1.0,0.01675257831811905,78.43387603759766,13.378961563110352,50.99227523803711,12.78205394744873,6.934567451477051,56.22450637817383,210.9298210144043
9030,0.021799061447381973,12.681809425354004,1.0,0.017182130366563797,78.29256439208984,13.392317771911621,50.65461349487305,12.823091506958008,6.96225643157959,56.31675338745117,211.1505892276764
9040,0.0208730548620224,12.753233909606934,1.0,0.01675257831811905,78.14437103271484,13.406709671020508,50.31507110595703,12.863234519958496,6.9897661209106445,56.39926528930664,211.35850954055786
9050,0.019955694675445557,12.832917213439941,1.0,0.016537800431251526,77.99170684814453,13.42529296875,49.96770477294922,12.900033950805664,7.018009662628174,56.480377197265625,211.5621349811554
9060,0.01932877115905285,12.932373046875,1.0,0.015893470495939255,77.83628845214844,13.442581176757812,49.62390899658203,12.936676979064941,7.045919895172119,56.55306625366211,211.76914930343628
9070,0.707958459854126,13.7333345413208,0.8182989954948425,0.018685568124055862,77.25170135498047,13.991475105285645,48.08675765991211,12.693063735961914,7.13099479675293,56.98915100097656,211.97066259384155
9080,0.026242515072226524,12.394107818603516,1.0,0.017611684277653694,74.0114517211914,15.328058242797852,43.24715805053711,11.595409393310547,7.04152250289917,56.465850830078125,212.17190861701965
9090,0.0357975997030735,11.38361930847168,1.0,0.01739690825343132,73.6259765625,14.557450294494629,44.85694885253906,11.37405014038086,6.818258285522461,54.962364196777344,212.37174081802368
9100,0.03871658071875572,11.230843544006348,1.0,0.01739690825343132,74.72696685791016,14.13333797454834,47.24436569213867,11.406272888183594,6.730579376220703,54.56129455566406,212.57997941970825
9110,0.03871973976492882,11.26632022857666,1.0,0.017611684277653694,75.9507827758789,13.86591911315918,49.2102165222168,11.4978666305542,6.6992034912109375,54.566768646240234,212.76781177520752
9120,0.037556909024715424,11.368256568908691,1.0,0.01675257831811905,77.02772521972656,13.679113388061523,50.709781646728516,11.609728813171387,6.693748474121094,54.72730255126953,212.96677017211914
9130,0.03636893630027771,11.45746898651123,1.0,0.01739690825343132,77.89800262451172,13.540801048278809,51.80841827392578,11.72469425201416,6.700939655303955,54.938716888427734,213.16169691085815
9140,0.03478546440601349,11.578742980957031,1.0,0.017182130366563797,78.57949829101562,13.439842224121094,52.586219787597656,11.837313652038574,6.716492176055908,55.16851806640625,213.35608339309692
9150,0.03354274481534958,11.683637619018555,1.0,0.017182130366563797,79.08280944824219,13.363161087036133,53.10060119628906,11.94176197052002,6.7353363037109375,55.38837432861328,213.53635239601135
9160,0.03199264034628868,11.812969207763672,1.0,0.016323024407029152,79.44977569580078,13.306075096130371,53.4151725769043,12.039560317993164,6.757361888885498,55.600555419921875,213.74673509597778
9170,0.030682489275932312,11.912208557128906,1.0,0.016967354342341423,79.70356750488281,13.267457962036133,53.57618713378906,12.130937576293945,6.780849456787109,55.7950325012207,213.94139695167542
9180,0.02931484393775463,12.00935173034668,1.0,0.016537800431251526,79.8536376953125,13.239381790161133,53.601959228515625,12.212769508361816,6.804821014404297,55.97047424316406,214.15017700195312
9190,0.028007999062538147,12.121403694152832,1.0,0.017182130366563797,79.93482971191406,13.222677230834961,53.53449249267578,12.288902282714844,6.829710483551025,56.13495635986328,214.3585352897644
9200,0.026735961437225342,12.212804794311523,1.0,0.017182130366563797,79.95530700683594,13.211514472961426,53.39046859741211,12.3593168258667,6.854918956756592,56.28518295288086,214.56056594848633
9210,0.025588383898139,12.301253318786621,1.0,0.016967354342341423,79.92555236816406,13.208754539489746,53.18315505981445,12.423112869262695,6.880390167236328,56.422523498535156,214.77024865150452
9220,0.024563651531934738,12.391341209411621,1.0,0.016537800431251526,79.85249328613281,13.21062183380127,52.92530059814453,12.480318069458008,6.905467987060547,56.545284271240234,214.95657205581665
9230,0.02342839539051056,12.470963478088379,1.0,0.01675257831811905,79.75779724121094,13.218046188354492,52.637393951416016,12.534757614135742,6.931371688842773,56.663307189941406,215.15656924247742
9240,0.022354599088430405,12.570737838745117,1.0,0.016323024407029152,79.64216613769531,13.227070808410645,52.32645797729492,12.58603286743164,6.957126140594482,56.77191925048828,215.3531849384308
9250,0.02147408202290535,12.64155387878418,1.0,0.01675257831811905,79.49879455566406,13.240164756774902,51.98666000366211,12.631207466125488,6.9820661544799805,56.86692428588867,215.54377102851868
9260,0.02060864306986332,12.737101554870605,1.0,0.016537800431251526,79.35174560546875,13.254598617553711,51.64377975463867,12.676230430603027,7.007305145263672,56.95740509033203,215.7492344379425
9270,0.019705111160874367,12.815896034240723,1.0,0.016537800431251526,79.1922378540039,13.27029037475586,51.28726577758789,12.717153549194336,7.03235387802124,57.04161071777344,215.95150804519653
9280,0.018798116594552994,12.898554801940918,1.0,0.01675257831811905,79.02579498291016,13.286890983581543,50.921382904052734,12.75471305847168,7.057730197906494,57.123138427734375,216.14909744262695
9290,0.018049001693725586,12.985116958618164,1.0,0.016537800431251526,78.86528015136719,13.307908058166504,50.560386657714844,12.792076110839844,7.083642959594727,57.20545959472656,216.35443782806396
9300,0.01722947135567665,13.065325736999512,1.0,0.016967354342341423,78.69373321533203,13.326103210449219,50.19380187988281,12.826497077941895,7.108658313751221,57.276947021484375,216.54703569412231
9310,0.016560576856136322,13.12884521484375,1.0,0.01675257831811905,78.52070617675781,13.346208572387695,49.82862091064453,12.858636856079102,7.133763790130615,57.343292236328125,216.73902201652527
9320,0.2243291586637497,11.971977233886719,0.9699313044548035,0.01847079023718834,74.2745361328125,15.233036041259766,43.55030822753906,11.872832298278809,7.075780391693115,56.54203796386719,216.924072265625
9330,0.03093528188765049,11.772059440612793,1.0,0.01847079023718834,74.0170669555664,14.945586204528809,44.19231414794922,11.461390495300293,6.950241565704346,55.87955856323242,217.09844160079956
9340,0.03904474526643753,11.214820861816406,1.0,0.016967354342341423,74.43640899658203,14.31663703918457,46.35139846801758,11.355481147766113,6.785933971405029,54.88501739501953,217.2680425643921
9350,0.040299929678440094,11.163861274719238,1.0,0.017182130366563797,75.64665985107422,13.95930290222168,48.61091995239258,11.405320167541504,6.720854759216309,54.67433166503906,217.44314455986023
9360,0.039513323456048965,11.221000671386719,1.0,0.016537800431251526,76.81532287597656,13.724611282348633,50.393798828125,11.496379852294922,6.696357250213623,54.73284912109375,217.62176084518433
9370,0.03823850676417351,11.312553405761719,1.0,0.016108248382806778,77.8007583618164,13.558180809020996,51.73249435424805,11.602190017700195,6.691792011260986,54.89528274536133,217.8007493019104
9380,0.03709214925765991,11.41878604888916,1.0,0.016537800431251526,78.58070373535156,13.435523986816406,52.70121765136719,11.711137771606445,6.698069095611572,55.090667724609375,217.97905349731445
9390,0.03550837188959122,11.526341438293457,1.0,0.01675257831811905,79.1784896850586,13.344165802001953,53.376224517822266,11.818053245544434,6.711023330688477,55.29413604736328,218.1557581424713
9400,0.0338265635073185,11.631420135498047,1.0,0.016537800431251526,79.61710357666016,13.276469230651855,53.81508255004883,11.91937255859375,6.728540897369385,55.49063491821289,218.34066724777222
9410,0.03259589895606041,11.7366943359375,1.0,0.016323024407029152,79.9185791015625,13.228148460388184,54.06418991088867,12.013401985168457,6.747485637664795,55.6705322265625,218.5258686542511
9420,0.031145436689257622,11.844066619873047,1.0,0.015893470495939255,80.11134338378906,13.193083763122559,54.16074752807617,12.09924602508545,6.768570423126221,55.84065628051758,218.72021675109863
9430,0.029741641134023666,11.932809829711914,1.0,0.016967354342341423,80.2254867553711,13.172024726867676,54.15037155151367,12.181201934814453,6.791175365447998,55.99877166748047,218.89168334007263
9440,0.028422411531209946,12.027872085571289,1.0,0.016108248382806778,80.26171112060547,13.159893989562988,54.03998947143555,12.254076957702637,6.814067363739014,56.141300201416016,219.0798637866974
9450,0.02725701965391636,12.11929988861084,1.0,0.016537800431251526,80.24141693115234,13.153677940368652,53.856204986572266,12.321221351623535,6.8376240730285645,56.272640228271484,219.26565170288086
9460,0.02602330781519413,12.223522186279297,1.0,0.016323024407029152,80.17422485351562,13.15198040008545,53.61536407470703,12.382242202758789,6.861335277557373,56.390838623046875,219.44967031478882
9470,0.02517673745751381,12.317869186401367,1.0,0.016537800431251526,80.08079528808594,13.15711498260498,53.33771514892578,12.44020938873291,6.885952472686768,56.50432205200195,219.63235688209534
9480,0.023872235789895058,12.396078109741211,1.0,0.016323024407029152,79.95636749267578,13.165823936462402,53.02532958984375,12.492596626281738,6.910041332244873,56.605499267578125,219.81345629692078
9490,0.022850213572382927,12.496908187866211,1.0,0.017182130366563797,79.81405639648438,13.178878784179688,52.68834686279297,12.541288375854492,6.934659957885742,56.70243453979492,219.99037408828735
9500,0.021957991644740105,12.566720962524414,1.0,0.01675257831811905,79.65277099609375,13.19249153137207,52.3322639465332,12.586576461791992,6.9592180252075195,56.78912353515625,220.16916394233704
9510,0.02091364748775959,12.664022445678711,1.0,0.01675257831811905,79.48151397705078,13.209577560424805,51.96648406982422,12.629015922546387,6.9834208488464355,56.86864471435547,220.35840368270874
9520,0.0200100876390934,12.72450065612793,1.0,0.01675257831811905,79.30872344970703,13.22850513458252,51.59779739379883,12.670438766479492,7.007962226867676,56.94643020629883,220.54211401939392
9530,0.019269980490207672,12.814336776733398,1.0,0.016967354342341423,79.12770080566406,13.246965408325195,51.22335433959961,12.708858489990234,7.032330513000488,57.01675796508789,220.72605347633362
9540,0.018423469737172127,12.901545524597168,1.0,0.016967354342341423,78.94661712646484,13.267674446105957,50.84736633300781,12.745390892028809,7.057046890258789,57.08621597290039,220.91253280639648
9550,0.017612425610423088,12.966290473937988,1.0,0.01739690825343132,78.76143646240234,13.2887544631958,50.4723014831543,12.78034782409668,7.081372261047363,57.14749526977539,221.0912721157074
9560,0.01685987412929535,13.061938285827637,1.0,0.01739690825343132,78.58100128173828,13.310714721679688,50.09980010986328,12.812949180603027,7.106288433074951,57.211341857910156,221.26181650161743
9570,0.01615886203944683,13.152238845825195,1.0,0.01675257831811905,78.40312194824219,13.331620216369629,49.73527526855469,12.846435546875,7.130833625793457,57.2698974609375,221.43180298805237
9580,0.01549091562628746,13.218371391296387,1.0,0.016537800431251526,78.22837829589844,13.355772018432617,49.374515533447266,12.87812328338623,7.155559062957764,57.327239990234375,221.61085319519043
9590,0.014890553429722786,13.288346290588379,1.0,0.016537800431251526,78.05480194091797,13.380388259887695,49.020870208740234,12.909418106079102,7.1798787117004395,57.37828826904297,221.78334832191467
9600,0.014298214577138424,13.37649154663086,1.0,0.016967354342341423,77.87174987792969,13.400171279907227,48.663509368896484,12.936629295349121,7.203192234039307,57.42007827758789,221.95542860031128
9610,0.013655186630785465,13.446187973022461,1.0,0.016537800431251526,77.70429992675781,13.42488956451416,48.3196907043457,12.965265274047852,7.227418422698975,57.468284606933594,222.12174248695374
9620,0.013113987632095814,13.526548385620117,1.0,0.016537800431251526,77.546630859375,13.449445724487305,47.98793029785156,12.995037078857422,7.25202751159668,57.517723083496094,222.30069375038147
